Date,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin,Open,High,Low,Close,Volume
2023-08-03,12.32,78.11999999999999,33.0,12.04,21.06,6.2700000000000005,8.96,0.0,9.5,27.3,29.58,8.55,18.0,18.630000000000003,21.84,25.08,0.0,6.82,8.260000000000002,9.35,53.32,6.3,51.24,92.0,51.12,0.32,29161.8125,29375.70703125,28959.48828125,29178.6796875,12780357746
2023-08-04,11.48,80.64,12.0,17.080000000000002,20.8,6.46,7.84,0.0,8.74,24.3,28.56,7.98,19.44,20.24,21.32,27.72,0.0,7.37,7.420000000000001,5.61,62.0,0.0,67.2,34.04,27.69,0.0,29174.3828125,29302.078125,28885.3359375,29074.091796875,12036639988
2023-08-05,0.0,81.33999999999999,40.5,22.79,14.4,11.76,7.2,12.0,9.0,24.8,24.12,9.6,16.72,17.82,26.52,9.89,0.0,7.700000000000001,7.140000000000001,9.15,56.7,0.92,53.6,26.6,14.08,1.2,29075.388671875,29102.46484375,28957.796875,29042.126953125,6598366353
2023-08-06,0.0,75.53,59.940000000000005,17.63,15.84,7.35,9.92,0.0,10.0,28.21,29.16,9.8,16.06,17.6,34.68,24.08,0.0,8.4,8.96,6.9,56.07,0.0,80.0,28.12,39.68,24.0,29043.701171875,29160.822265625,28963.833984375,29041.85546875,7269806994
2023-08-07,0.0,82.17,50.220000000000006,43.0,15.84,9.66,10.24,0.0,10.8,28.83,33.48,11.0,18.04,19.14,34.17,29.67,0.0,14.000000000000002,9.94,9.3,58.59,0.0,64.0,42.56,43.52,17.759999999999998,29038.513671875,29244.28125,28724.140625,29180.578125,13618163710
2023-08-08,11.4,79.67999999999999,55.080000000000005,16.34,14.16,8.19,9.92,0.0,10.4,24.8,36.0,10.4,16.5,18.04,42.33,31.39,0.0,13.580000000000002,9.1,11.1,54.18,1.96,40.0,29.64,53.76,12.96,29180.01953125,30176.796875,29113.814453125,29765.4921875,17570561357
2023-08-09,0.0,77.19,49.41,9.03,17.04,12.39,9.44,4.8,9.6,27.28,30.6,9.8,17.38,18.26,34.68,18.06,0.0,10.920000000000002,7.98,14.25,54.18,1.04,63.2,28.88,46.72,13.2,29766.6953125,30093.435546875,29376.80078125,29561.494140625,18379521213
2023-08-10,4.800000000000001,75.53,68.85000000000001,33.11,16.32,10.08,9.12,10.8,9.6,26.97,26.64,9.4,17.16,17.16,39.27,16.77,0.0,10.500000000000002,7.98,3.75,56.07,0.0,53.6,33.44,40.32,8.16,29563.97265625,29688.564453125,29354.447265625,29429.591796875,11865344789
2023-08-11,0.0,82.17,38.88,19.35,17.759999999999998,8.19,6.88,8.76,8.4,26.04,28.8,7.2,14.74,16.5,17.85,32.68,0.0,9.94,6.720000000000001,7.8,59.22,0.0,44.8,19.0,17.92,5.04,29424.90234375,29517.7734375,29253.517578125,29397.71484375,10195168197
2023-08-12,10.14,85.26,37.8,17.16,18.9,11.18,7.739999999999999,0.0,9.43,26.180000000000003,17.05,9.5,17.68,16.28,18.72,13.77,0.0,8.450000000000001,8.5,4.48,55.44,3.85,44.0,19.200000000000003,12.920000000000002,1.2000000000000002,29399.787109375,29465.11328125,29357.587890625,29415.96484375,6194358008
2023-08-13,26.0,83.52,30.1,11.55,23.49,8.84,10.26,13.44,10.58,30.6,27.9,11.75,20.02,17.82,37.44,24.48,0.0,7.0200000000000005,9.86,9.12,55.44,1.3,60.0,37.6,48.28,2.7,29416.59375,29441.43359375,29265.806640625,29282.9140625,7329897180
2023-08-14,0.0,82.65,26.6,11.22,27.0,8.06,10.08,9.8,10.58,29.58,26.66,12.5,21.06,18.04,40.04,34.68,0.0,8.19,9.35,7.36,51.03,0.0,47.2,36.8,44.2,1.7000000000000002,29283.263671875,29660.25390625,29124.10546875,29408.443359375,14013695304
2023-08-15,0.0,84.39,26.6,10.56,21.87,11.96,10.62,0.0,10.35,29.58,23.56,11.5,22.36,19.14,45.760000000000005,40.8,13.44,8.450000000000001,10.88,9.12,55.44,0.0,58.400000000000006,41.6,58.48,1.4,29408.048828125,29439.12109375,29088.853515625,29170.34765625,12640195779
2023-08-16,20.54,80.04,58.8,9.24,17.01,20.8,13.32,0.0,15.41,27.540000000000003,22.32,19.75,26.0,22.0,39.0,32.64,48.0,11.44,14.28,13.28,51.66,0.0,66.4,43.2,46.92,1.6,29169.07421875,29221.9765625,28701.779296875,28701.779296875,14949271904
2023-08-17,11.7,80.04,49.7,13.2,21.06,26.0,18.0,0.0,23.0,30.94,20.15,25.0,23.92,20.24,46.8,42.84,0.0,7.28,17.0,11.04,54.81,1.95,61.6,28.8,36.04,1.9,28699.802734375,28745.947265625,25409.111328125,26664.55078125,31120851211
2023-08-18,8.32,77.42999999999999,30.1,22.44,15.39,16.38,12.6,19.040000000000003,12.88,34.0,17.36,14.5,19.5,16.5,23.4,29.58,0.0,9.88,11.22,9.6,57.33,5.0,49.6,28.0,22.44,1.9,26636.078125,26808.1953125,25668.921875,26049.556640625,24026236529
2023-08-19,0.0,79.0,69.0,9.9,21.84,10.56,11.05,0.0,11.88,30.08,12.48,12.65,17.28,15.12,26.22,13.8,0.0,4.4,7.420000000000001,14.6,48.6,0.0,59.28,33.54,19.24,0.72,26047.83203125,26249.44921875,25802.408203125,26096.205078125,10631443812
2023-08-20,0.0,68.73,45.54,9.3,21.06,10.56,12.41,0.0,14.08,28.48,11.7,14.26,18.72,16.38,50.16,29.9,21.0,6.2700000000000005,9.38,15.6,43.2,0.0,72.54,43.0,62.16,0.72,26096.861328125,26260.681640625,26004.314453125,26189.583984375,9036580420
2023-08-21,0.0,74.26,29.67,13.2,19.76,14.08,12.920000000000002,0.0,14.3,28.8,15.08,13.34,21.84,19.32,55.85999999999999,29.9,0.0,8.47,9.38,16.6,47.52,0.0,47.58,39.56,55.5,0.84,26188.69140625,26220.201171875,25846.087890625,26124.140625,13371557893
2023-08-22,0.0,75.05,26.22,18.6,17.68,12.32,11.9,6.82,12.98,29.12,15.34,12.42,20.64,17.64,51.87,19.78,0.0,7.92,9.52,13.8,45.36,0.0,60.06,49.88,74.0,0.8999999999999999,26130.748046875,26135.5078125,25520.728515625,26031.65625,14503820706
2023-08-23,5.32,71.89,50.37,26.1,18.2,10.78,11.22,0.0,11.88,28.16,22.62,12.19,19.2,16.59,53.58,25.3,0.0,6.2700000000000005,7.56,15.6,42.66,5.46,50.7,42.14,62.9,1.44,26040.474609375,26786.8984375,25804.998046875,26431.640625,16985265785
2023-08-24,0.0,69.52000000000001,26.91,0.0,17.68,10.56,10.54,4.95,11.66,25.6,14.3,11.27,17.52,16.59,45.03,27.6,29.4,6.6,8.4,20.0,43.2,3.38,56.16,35.26,48.84,0.42,26431.51953125,26554.91015625,25914.92578125,26162.373046875,12871532023
2023-08-25,11.02,78.21000000000001,42.09,29.7,21.58,8.58,7.65,0.0,9.68,27.84,18.98,10.35,18.24,16.8,28.5,34.04,0.0,7.26,6.44,3.6,50.220000000000006,0.0,42.9,43.0,27.38,0.78,26163.6796875,26248.103515625,25786.8125,26047.66796875,12406045118
2023-08-26,0.0,79.0,49.88,5.25,16.1,10.5,8.84,6.48,10.34,24.3,13.34,10.58,15.41,15.54,29.160000000000004,23.37,9.52,8.58,6.24,9.31,53.69,2.88,48.91,31.98,18.48,0.8400000000000001,26047.234375,26107.384765625,25983.87890625,26008.462890625,6034817316
2023-08-27,0.0,71.10000000000001,64.5,12.5,14.95,10.25,10.2,0.0,11.0,27.3,11.96,11.27,17.71,16.8,45.900000000000006,41.0,0.0,5.94,6.5,11.59,47.79,0.0,54.02,37.72,55.440000000000005,0.91,26008.2421875,26165.373046875,25965.09765625,26089.693359375,6913768611
2023-08-28,14.000000000000002,78.21000000000001,57.62,12.25,20.24,22.25,13.94,0.0,16.72,28.5,12.19,17.94,20.24,18.69,54.0,20.91,0.0,7.37,9.62,18.62,47.79,2.76,56.21,41.0,55.440000000000005,0.6300000000000001,26089.615234375,26198.578125,25880.599609375,26106.150390625,11002805166
2023-08-29,0.0,74.26,85.14,0.0,13.57,14.0,11.9,0.0,13.64,26.7,12.88,14.03,17.48,17.009999999999998,38.88,15.17,0.0,8.58,7.930000000000001,17.29,46.02,5.88,44.53,33.62,63.36,1.96,26102.486328125,28089.337890625,25912.62890625,27727.392578125,29368391712
2023-08-30,8.680000000000001,75.05,55.9,4.25,13.8,17.25,11.39,4.44,12.98,26.7,11.04,12.42,18.630000000000003,17.64,39.96,22.14,9.52,6.71,7.800000000000001,13.49,49.56,0.0,55.48,47.56,47.52,1.05,27726.083984375,27760.16015625,27069.20703125,27297.265625,16343655235
2023-08-31,0.0,70.31,63.64,13.5,15.64,22.5,16.490000000000002,0.0,22.0,24.0,13.11,22.540000000000003,19.78,18.48,27.0,9.84,0.0,6.38,11.31,7.98,56.05,4.08,53.29,52.48,37.620000000000005,5.460000000000001,27301.9296875,27456.078125,25752.9296875,25931.47265625,20181001451
2023-09-01,9.24,68.73,67.08,18.25,11.5,16.5,13.6,0.0,19.14,21.6,17.48,17.02,17.71,18.27,22.14,29.52,0.0,9.35,9.49,5.89,56.64,0.0,62.05,38.54,18.48,4.2,25934.021484375,26125.869140625,25362.609375,25800.724609375,17202862221
2023-09-02,18.0,82.45,33.15,23.24,23.8,11.21,11.2,0.0,15.39,23.2,22.62,15.01,15.0,16.2,35.1,19.78,0.0,5.39,9.1,12.6,60.14,2.87,48.18,56.73,33.800000000000004,1.9,25800.91015625,25970.28515625,25753.09375,25868.798828125,10100387473
2023-09-03,0.0,85.0,53.3,0.0,19.880000000000003,14.63,12.04,5.89,15.58,24.36,18.46,14.82,14.6,16.8,25.380000000000003,17.02,16.12,5.5,10.4,7.0,57.04,6.86,52.56,59.52,25.35,1.5,25869.47265625,26087.1484375,25817.03125,25969.56640625,8962524523
2023-09-04,0.0,76.5,11.05,21.28,14.840000000000002,10.45,12.740000000000002,5.7,16.53,27.26,22.880000000000003,17.29,14.8,15.8,37.8,24.380000000000003,0.0,6.93,11.18,13.2,51.46,4.550000000000001,67.16,57.66,35.1,3.65,25968.169921875,26081.525390625,25657.025390625,25812.416015625,10680635106
2023-09-05,0.0,77.35,26.65,28.000000000000004,18.48,9.88,12.6,0.0,16.72,27.84,22.62,16.72,17.6,18.4,38.34,40.02,0.0,9.13,12.22,13.8,56.42,0.0,51.1,68.82000000000001,56.55,4.8500000000000005,25814.95703125,25858.375,25589.98828125,25779.982421875,11094740040
2023-09-06,7.5,78.2,0.0,7.000000000000001,26.880000000000003,14.44,12.88,0.0,17.86,25.52,26.0,16.91,17.400000000000002,18.6,41.580000000000005,32.660000000000004,20.46,10.01,12.74,13.0,52.7,0.0,64.97,70.68,41.6,5.0,25783.931640625,25953.015625,25404.359375,25753.236328125,12752705327
2023-09-07,0.0,73.95,36.4,11.760000000000002,25.480000000000004,10.07,11.760000000000002,6.08,15.96,25.23,20.02,15.39,17.0,18.0,30.78,27.14,0.0,6.6,9.75,11.2,51.46,0.0,54.02,93.0,37.7,2.4000000000000004,25748.3125,26409.302734375,25608.201171875,26240.1953125,11088307100
2023-09-08,0.0,73.1,33.15,7.280000000000001,28.000000000000004,13.11,9.52,11.59,13.68,23.49,16.38,11.97,14.4,16.2,25.92,19.78,0.0,6.2700000000000005,7.67,6.6000000000000005,61.38,0.0,56.21,49.29,22.1,1.95,26245.208984375,26414.005859375,25677.48046875,25905.654296875,10817356400
2023-09-09,0.0,79.05,16.2,0.0,21.0,8.64,9.75,19.25,12.07,24.6,10.34,12.92,13.87,15.39,23.1,26.46,0.0,4.4,9.62,6.84,46.75000000000001,0.0,47.400000000000006,46.98,30.34,2.64,25905.42578125,25921.9765625,25810.494140625,25895.677734375,5481314132
2023-09-10,0.0,70.55,46.2,12.48,16.5,13.32,12.0,0.0,14.45,26.4,14.74,16.15,15.01,16.15,60.720000000000006,17.22,0.0,5.7,12.48,9.18,41.8,0.0,65.57000000000001,57.42,62.31999999999999,4.5,25895.2109375,25978.130859375,25640.26171875,25832.2265625,7899553047
2023-09-11,21.7,78.2,28.2,10.8,18.0,12.78,15.0,19.25,16.830000000000002,27.0,18.26,19.0,15.96,17.67,52.8,13.86,0.0,7.4,13.0,11.34,44.0,7.000000000000001,65.57000000000001,65.25,82.0,3.42,25831.71484375,25883.947265625,24930.296875,25162.654296875,14600006467
2023-09-12,7.35,68.0,21.0,0.0,14.25,9.72,12.6,0.0,13.43,25.5,15.84,14.63,13.87,14.82,48.18,16.38,0.0,7.2,11.18,11.52,41.8,0.0,68.73,55.68,60.68,3.06,25160.658203125,26451.939453125,25133.078125,25833.34375,18657279324
2023-09-13,16.45,82.45,60.0,15.36,21.0,13.68,13.8,0.0,13.260000000000002,27.9,16.5,16.34,15.77,16.91,59.400000000000006,28.98,0.0,3.3000000000000003,12.35,12.78,44.0,0.0,79.0,66.99,77.89999999999999,5.4,25837.5546875,26376.11328125,25781.123046875,26228.32421875,13072077070
2023-09-14,18.9,81.6,40.2,15.84,20.0,12.06,13.35,25.0,13.6,25.5,15.4,15.96,14.25,16.34,54.78,37.38,0.0,6.4,10.01,14.4,52.25000000000001,6.44,63.2,63.51,69.7,3.18,26228.27734375,26774.623046875,26171.451171875,26539.673828125,13811359124
2023-09-15,12.6,75.64999999999999,27.0,12.24,14.25,8.82,11.1,10.75,12.24,24.6,14.96,13.49,13.3,15.01,38.28,9.66,0.0,6.2,9.36,6.66,52.8,14.000000000000002,59.25,41.76,25.42,2.4,26533.818359375,26840.498046875,26240.701171875,26608.693359375,11479735788
2023-09-16,8.74,74.82,27.06,0.0,14.16,6.29,8.06,11.7,11.39,23.87,18.5,12.96,13.8,14.82,30.38,15.91,0.0,10.14,9.0,9.45,47.3,0.0,58.4,39.13,28.08,0.0,26606.19921875,26754.76953125,26473.890625,26568.28125,7402031417
2023-09-17,4.37,78.26,30.360000000000003,12.32,21.84,13.94,12.35,16.8,14.79,28.83,23.5,16.02,15.2,15.96,44.02,21.07,0.0,9.62,9.96,18.06,45.650000000000006,4.2,63.51,68.25,59.28,1.65,26567.927734375,26617.998046875,26445.07421875,26534.1875,6774210670
2023-09-18,0.0,79.12,36.96,0.0,17.04,12.41,12.09,0.0,14.45,27.28,18.75,16.74,16.8,18.43,56.42,11.18,0.0,11.05,10.08,10.29,45.1,0.0,62.78,65.52,58.5,3.25,26532.994140625,27414.734375,26415.515625,26754.28125,15615339655
2023-09-19,0.0,79.98,29.700000000000003,0.0,18.0,17.0,11.96,0.0,13.77,28.52,18.5,15.84,16.8,16.72,61.38,30.53,0.0,13.0,10.8,12.81,47.85,0.0,56.94,70.07000000000001,68.64,4.1000000000000005,26760.8515625,27488.763671875,26681.60546875,27211.1171875,13807690550
2023-09-20,7.79,79.12,45.54,18.200000000000003,15.6,11.56,11.57,0.0,13.260000000000002,31.0,19.25,14.76,14.6,15.96,36.58,15.91,0.0,11.96,9.12,16.59,44.55,0.0,65.7,80.08,67.08,2.7,27210.228515625,27379.505859375,26864.08203125,27132.0078125,13281116604
2023-09-21,0.0,73.96,58.080000000000005,14.000000000000002,14.64,8.5,11.05,14.1,12.750000000000002,26.97,14.5,13.5,15.8,15.96,48.98,37.41,0.0,7.0200000000000005,9.96,15.96,51.150000000000006,5.16,52.56,58.24,70.2,0.0,27129.83984375,27152.939453125,26389.30078125,26567.6328125,13371443708
2023-09-22,0.0,76.53999999999999,23.1,0.0,18.24,7.82,8.58,0.0,10.88,24.8,20.75,11.7,14.6,15.77,31.0,15.05,0.0,11.18,8.52,9.87,55.00000000000001,9.0,46.72,50.96,15.6,1.6,26564.056640625,26726.078125,26495.533203125,26579.568359375,10578746709
2023-09-23,0.0,71.89,27.9,0.0,18.17,10.03,8.71,0.0,11.39,25.5,15.6,12.42,13.4,13.14,27.880000000000003,50.0,0.0,5.4,8.4,16.560000000000002,45.580000000000005,6.84,59.13,47.17,30.03,2.9000000000000004,26578.556640625,26634.185546875,26520.51953125,26579.390625,7404700301
2023-09-24,19.0,70.31,48.98,0.0,16.330000000000002,6.630000000000001,10.01,0.0,12.24,27.6,20.64,13.5,15.2,14.94,55.760000000000005,44.0,0.0,7.9,9.48,18.630000000000003,46.11,4.44,70.81,62.3,50.82,3.4000000000000004,26579.373046875,26716.05859375,26221.05078125,26256.826171875,8192867686
2023-09-25,0.0,71.89,35.34,18.2,15.41,11.9,11.44,0.0,13.43,27.0,23.28,14.04,20.0,17.82,68.0,15.0,17.86,4.6000000000000005,10.08,14.49,43.46,0.0,45.99,65.86,47.74,1.15,26253.775390625,26421.5078125,26011.46875,26298.48046875,11997833257
2023-09-26,6.46,71.10000000000001,26.66,8.8,15.64,12.07,10.79,0.0,13.260000000000002,27.6,19.68,14.58,19.8,18.0,65.96000000000001,32.5,0.0,8.200000000000001,9.36,23.0,42.93,0.0,43.07,71.2,66.99,3.5,26294.7578125,26389.884765625,26090.712890625,26217.25,9985498161
2023-09-27,14.25,73.47,15.5,12.8,17.25,13.94,10.92,2.48,13.43,29.7,14.88,15.66,17.2,16.56,61.2,35.0,0.0,7.7,10.2,19.32,45.05,11.4,65.7,63.19,63.14,2.45,26209.498046875,26817.841796875,26111.46484375,26352.716796875,11718380997
2023-09-28,8.93,70.31,17.36,7.6,13.57,9.35,10.79,0.0,12.58,27.3,13.68,14.94,15.6,15.48,53.040000000000006,37.5,22.42,5.300000000000001,12.0,7.36,43.46,0.0,56.94,50.73,58.52,3.5,26355.8125,27259.5,26327.322265625,27021.546875,14079002707
2023-09-29,0.0,69.52000000000001,61.38,0.0,16.79,7.99,8.84,0.0,11.56,24.9,16.08,12.78,14.0,13.14,35.36,18.0,0.0,5.800000000000001,9.24,14.03,50.88,7.8,50.37,48.95,23.87,1.95,27024.841796875,27225.9375,26721.763671875,26911.720703125,10396435377
2023-09-30,0.0,65.61,43.4,21.75,8.36,4.800000000000001,3.5000000000000004,0.0,4.42,21.08,8.58,4.75,10.44,11.88,30.5,32.24,0.0,0.0,4.29,15.5,48.16,0.0,53.28,43.68,36.75,1.4500000000000002,26911.689453125,27091.794921875,26888.96875,26967.916015625,5331172801
2023-10-01,3.57,68.04,31.62,8.25,12.32,9.8,5.32,0.0,6.800000000000001,26.35,10.56,7.22,13.14,14.4,53.07,28.6,0.0,3.42,7.41,21.25,48.16,0.0,45.88,74.62,59.25,1.85,26967.396484375,28047.23828125,26965.09375,27983.75,9503917434
2023-10-02,5.25,68.85000000000001,32.86,22.5,9.02,5.4,4.760000000000001,3.41,5.2700000000000005,26.35,16.72,6.2700000000000005,12.42,12.78,51.24,43.16,0.0,2.88,6.37,17.5,48.720000000000006,0.0,49.58,91.0,61.5,2.3000000000000003,27976.798828125,28494.458984375,27347.787109375,27530.78515625,19793041322
2023-10-03,2.94,70.47,33.48,25.0,11.22,3.6,4.340000000000001,6.2700000000000005,4.930000000000001,27.28,16.72,5.51,11.7,12.42,42.09,42.120000000000005,0.0,3.42,5.2,19.5,46.48,0.0,44.4,76.44,69.0,1.4500000000000002,27508.251953125,27667.19140625,27216.001953125,27429.978515625,11407814187
2023-10-04,0.0,66.42,26.04,9.5,9.68,5.800000000000001,4.340000000000001,5.39,4.760000000000001,27.28,12.76,5.51,11.7,12.24,45.14,24.96,0.0,2.88,5.07,13.75,48.720000000000006,0.0,46.62,68.25,45.75,5.0,27429.07421875,27826.658203125,27248.10546875,27799.39453125,11143355314
2023-10-05,0.0,65.61,16.74,5.5,11.66,4.2,4.2,0.0,4.590000000000001,24.18,12.98,4.94,11.7,12.24,41.48,23.92,0.0,2.43,5.2,21.0,51.52,4.16,48.1,56.42,48.0,1.05,27798.646484375,28091.861328125,27375.6015625,27415.912109375,11877253670
2023-10-06,6.93,68.04,22.94,14.75,7.04,2.4000000000000004,3.78,0.0,4.42,24.18,13.86,5.32,10.98,11.52,26.84,24.44,0.0,2.52,4.68,12.75,54.88,0.0,51.8,60.97,23.25,1.6,27412.123046875,28252.537109375,27215.552734375,27946.59765625,13492391599
2023-10-07,0.0,74.52000000000001,25.56,0.0,19.2,5.06,3.6,4.1000000000000005,4.32,24.82,9.89,4.800000000000001,10.92,12.0,31.05,18.0,0.0,1.5,4.16,7.92,49.02,12.6,41.870000000000005,55.2,39.16,0.75,27946.78125,28028.091796875,27870.423828125,27968.83984375,6553044316
2023-10-08,2.34,80.96000000000001,13.489999999999998,11.2,17.92,6.16,5.25,0.0,5.58,31.62,13.34,6.0,14.28,14.0,59.34,36.45,0.0,3.3000000000000003,5.98,12.48,51.87,0.0,50.56,63.48,89.0,2.9000000000000004,27971.677734375,28102.169921875,27740.662109375,27935.08984375,7916875290
2023-10-09,0.0,83.72,45.44,22.0,18.88,6.6,4.95,0.0,5.58,27.540000000000003,19.55,5.6000000000000005,15.54,16.0,64.86,41.4,0.0,3.6,5.8500000000000005,17.28,47.88,9.6,79.0,69.92,82.77,1.5,27934.47265625,27989.470703125,27302.5625,27583.677734375,12007668568
2023-10-10,1.98,80.96000000000001,14.91,10.8,16.96,7.04,4.65,0.0,5.04,29.92,15.41,5.6000000000000005,13.65,13.8,61.41,28.35,10.8,3.6,5.59,17.759999999999998,45.03,0.0,46.61,61.64,81.88,4.1000000000000005,27589.201171875,27715.84765625,27301.654296875,27391.01953125,9973350678
2023-10-11,0.0,79.12,42.6,0.0,12.8,7.04,4.5,0.0,5.04,32.980000000000004,16.330000000000002,6.0,14.28,14.2,56.58,27.9,0.0,3.9,5.2,18.72,49.02,14.1,41.08,61.64,66.75,1.85,27392.076171875,27474.115234375,26561.099609375,26873.3203125,13648094333
2023-10-12,1.2,76.36,17.04,28.0,32.0,7.48,4.2,0.0,5.4,28.9,13.57,6.4,13.86,13.6,54.51,16.650000000000002,0.0,3.7,5.07,14.64,47.31,0.0,45.03,63.48,72.98,1.3,26873.29296875,26921.439453125,26558.3203125,26756.798828125,9392909295
2023-10-13,2.82,75.44,25.56,16.8,23.36,4.4,3.75,0.0,4.68,28.9,11.73,5.2,12.6,13.2,31.05,0.0,0.0,3.3000000000000003,4.55,7.439999999999999,53.58,0.0,50.56,50.6,44.5,2.5500000000000003,26752.87890625,27092.697265625,26686.322265625,26862.375,15165312851
2023-10-14,0.0,73.95,67.45,13.6,14.5,8.7,4.25,0.0,5.98,25.92,13.92,6.75,11.34,14.7,25.9,0.0,0.0,2.34,4.48,10.73,49.59,0.0,38.54,47.0,40.8,1.4500000000000002,26866.203125,26969.0,26814.5859375,26861.70703125,5388116782
2023-10-15,8.96,67.86,67.45,22.4,9.5,15.659999999999998,6.29,7.02,10.12,28.16,10.08,11.88,14.07,14.7,57.4,23.52,0.0,3.69,6.580000000000001,19.14,43.88999999999999,0.0,51.66,70.5,76.0,1.9,26858.01171875,27289.169921875,26817.89453125,27159.65234375,7098201980
2023-10-16,0.0,79.17,56.05,16.8,13.75,8.99,6.29,0.0,8.97,32.0,17.04,10.53,15.96,16.59,68.6,25.97,19.47,1.98,6.86,29.0,51.3,4.970000000000001,63.96,90.24,72.8,2.6,27162.62890625,29448.138671875,27130.47265625,28519.466796875,27833876539
2023-10-17,16.0,76.56,52.25,21.6,14.0,8.7,6.12,12.24,7.590000000000001,28.8,17.52,9.45,15.33,15.12,66.5,21.56,0.0,2.61,6.580000000000001,19.14,54.72,0.0,56.58,76.14,68.0,1.85,28522.09765625,28618.751953125,28110.185546875,28415.748046875,14872527508
2023-10-18,3.2,75.69,57.0,25.200000000000003,8.0,9.86,5.61,5.94,7.36,31.04,15.36,8.370000000000001,14.28,14.28,58.8,15.68,0.0,2.88,5.460000000000001,26.97,49.02,0.0,60.68,52.64,54.400000000000006,2.45,28413.53125,28889.009765625,28174.251953125,28328.341796875,12724128586
2023-10-19,3.84,77.42999999999999,28.5,31.6,10.0,12.47,7.31,0.0,10.35,29.12,19.2,12.69,16.169999999999998,16.169999999999998,53.2,49.0,0.0,3.42,6.44,21.75,53.01,3.3600000000000003,41.82,58.28,48.8,3.0500000000000003,28332.416015625,28892.474609375,28177.98828125,28719.806640625,14448058195
2023-10-20,7.36,77.42999999999999,71.25,18.8,9.25,9.28,6.630000000000001,0.0,8.280000000000001,23.68,19.44,9.99,15.33,15.33,38.5,37.24,0.0,2.88,6.44,15.37,56.99999999999999,0.0,52.48,54.52,28.0,0.0,28732.8125,30104.0859375,28601.669921875,29682.94921875,21536125230
2023-10-21,4.62,72.16,67.08,19.040000000000003,8.19,12.3,10.36,0.0,11.22,25.11,14.840000000000002,14.43,17.25,15.4,30.6,26.4,23.0,1.71,8.19,4.62,47.04,0.0,37.8,46.48,31.98,3.35,29683.380859375,30287.482421875,29481.751953125,29918.412109375,11541146996
2023-10-22,0.0,82.0,46.44,21.08,11.55,31.16,15.12,0.0,20.46,26.35,22.12,26.130000000000003,21.25,18.04,49.8,31.200000000000003,0.0,2.88,15.12,15.62,40.67,8.58,49.7,40.67,68.64,1.9,29918.654296875,30199.43359375,29720.3125,29993.896484375,10446520040
2023-10-23,7.04,71.33999999999999,55.9,11.9,9.87,41.0,28.000000000000004,7.48,33.0,26.66,27.44,39.0,25.0,22.0,43.2,23.200000000000003,18.630000000000003,1.35,21.0,12.54,40.67,11.0,37.1,60.59,58.5,1.95,30140.685546875,34370.4375,30097.828125,33086.234375,38363572311
2023-10-24,8.58,72.16,44.72,25.500000000000004,7.77,30.34,20.44,0.0,23.76,27.59,28.000000000000004,28.08,24.5,20.9,60.0,11.2,0.0,2.07,15.75,17.38,39.69,6.49,58.8,69.72,56.940000000000005,2.45,33077.3046875,35150.43359375,32880.76171875,33901.52734375,44934999645
2023-10-25,4.4,74.61999999999999,46.44,7.82,10.92,26.65,15.96,0.0,19.8,27.28,26.6,23.01,22.0,18.7,51.0,18.8,0.0,2.7,15.96,17.16,43.12,0.0,43.4,70.55,62.400000000000006,3.2,33916.04296875,35133.7578125,33709.109375,34502.8203125,25254318008
2023-10-26,0.0,68.06,73.96,8.16,8.61,18.04,14.000000000000002,0.0,16.17,27.59,23.520000000000003,19.11,19.5,16.94,44.4,12.4,0.0,2.52,12.18,13.64,41.16,10.56,32.9,69.72,63.96,2.6,34504.2890625,34832.91015625,33762.32421875,34156.6484375,19427195376
2023-10-27,0.0,65.6,43.86,12.24,7.56,12.71,11.48,0.0,13.2,22.32,23.520000000000003,14.04,16.25,15.18,35.4,15.2,0.0,9.0,9.87,8.8,44.1,0.0,38.5,53.95,40.56,1.25,34156.5,34238.2109375,33416.88671875,33909.80078125,16418032871
2023-10-28,27.540000000000003,64.80000000000001,77.0,22.09,10.25,8.680000000000001,8.58,12.0,8.75,26.180000000000003,19.43,10.64,22.75,20.8,49.67999999999999,16.28,0.0,2.56,7.48,13.160000000000002,39.2,11.4,49.58,35.1,28.35,2.2,33907.72265625,34399.390625,33874.8046875,34089.57421875,10160330825
2023-10-29,0.0,66.42,19.25,20.21,12.25,11.2,10.34,5.04,11.75,32.980000000000004,22.62,12.88,25.55,23.36,64.86,7.4,19.71,3.52,9.52,19.880000000000003,37.73,6.75,39.96,62.1,74.52000000000001,1.4500000000000002,34089.37109375,34743.26171875,33947.56640625,34538.48046875,11160323986
2023-10-30,14.96,65.61,37.73,41.36,12.5,10.080000000000002,10.34,0.0,11.5,33.32,26.1,12.32,28.0,26.24,69.0,21.83,21.33,2.16,9.69,24.360000000000003,38.22,0.0,44.4,63.0,73.71000000000001,1.5,34531.7421875,34843.93359375,34110.97265625,34502.36328125,17184860315
