,Altcoin,BIT,Bitcoin Address,Bitcoin Investment,Bitcoin Mining,Bitcoin News,Bitcoin Price,Bitcoin Wallet,Bitcoin,Block,Blockchain,BTC,Crypto,Cryptocurrency,Cryptography,DAPP,DeFi,Digital Currency,Ethereum,Fiat money,Fork,Hash Rate,ICO,P2P,Private Key,Stablecoin
354,8.68,76.14,17.5,10.56,28.000000000000004,15.659999999999998,16.8,9.24,18.72,30.4,31.02,13.65,20.88,17.92,24.750000000000004,31.28,0.0,5.58,21.84,10.12,40.89,0.0,52.36000000000001,50.37,38.940000000000005,3.6
355,0.0,72.09,25.5,17.16,21.28,21.75,17.64,38.28,20.88,30.72,28.67,14.07,21.46,18.76,25.3,19.78,0.0,5.58,23.4,12.19,39.01,21.12,22.44,44.16,39.6,3.66
356,31.0,70.47,50.0,17.16,23.520000000000003,17.98,15.12,0.0,17.04,27.52,23.97,11.97,20.01,16.8,15.95,16.1,0.0,5.04,22.36,0.0,42.3,0.0,32.64,30.36,34.980000000000004,1.26
357,13.02,73.71000000000001,25.0,3.74,18.48,16.529999999999998,13.44,32.12,15.12,25.92,32.9,11.76,19.14,15.96,15.95,8.74,0.0,3.15,18.72,8.280000000000001,38.54,0.0,40.120000000000005,40.02,30.360000000000003,1.02
358,5.76,71.33999999999999,24.19,21.0,16.740000000000002,12.32,10.62,0.0,13.2,18.85,18.45,9.18,14.56,12.75,6.29,0.0,28.42,5.85,17.5,7.7,37.0,5.5,53.6,32.34,0.0,1.2000000000000002
359,8.1,77.08,26.55,7.14,18.09,14.560000000000002,12.24,33.0,14.74,23.78,22.14,10.98,15.6,13.0,7.03,15.17,0.0,3.06,19.25,7.92,45.5,8.1,55.2,27.72,5.5200000000000005,0.0
360,5.22,80.36,38.94,0.0,19.17,19.6,14.94,10.89,17.82,28.42,25.83,11.88,17.94,15.5,16.65,27.47,0.0,3.06,23.25,6.82,49.5,6.2,77.60000000000001,54.78,22.08,2.0
361,0.0,71.33999999999999,47.79,11.55,21.87,17.92,13.86,17.82,16.28,25.23,25.42,11.52,16.38,13.75,9.62,20.5,0.0,6.029999999999999,19.75,9.46,48.0,0.0,60.0,40.260000000000005,25.3,2.0
362,0.0,78.72,0.0,5.25,20.790000000000003,16.240000000000002,13.86,7.260000000000001,15.4,26.68,24.6,11.16,16.900000000000002,14.25,11.47,18.45,0.0,2.88,20.5,9.24,47.5,0.0,67.2,44.22,24.380000000000003,0.95
363,0.0,73.8,27.73,8.82,18.630000000000003,17.92,12.6,11.88,15.4,24.65,29.11,10.44,16.38,14.0,12.21,21.73,0.0,4.68,18.75,5.06,48.5,10.0,48.8,45.54,21.62,0.0
364,3.42,78.72,27.73,0.0,16.740000000000002,22.680000000000003,10.62,0.0,12.1,23.78,29.52,9.54,15.6,13.5,9.99,12.71,0.0,4.68,17.25,9.46,50.0,0.0,56.8,38.940000000000005,11.96,1.55
365,24.0,67.2,56.00000000000001,11.2,12.48,8.879999999999999,9.18,0.0,10.56,7.0,22.44,7.03,17.4,15.75,12.1,13.72,5.4,3.9,13.2,12.15,38.18,0.0,50.56,33.18,22.72,1.86
366,0.0,68.0,30.800000000000004,0.0,23.14,14.64,10.37,36.9,13.42,8.0,25.96,9.12,20.01,17.25,17.6,17.15,0.0,4.5,14.3,17.01,40.48,2.61,54.510000000000005,51.35,33.37,3.9
367,10.08,64.8,29.120000000000005,28.000000000000004,12.22,13.2,11.05,0.0,13.86,100.0,29.04,9.12,20.88,17.75,39.6,38.22,7.38,5.4,13.42,13.77,36.8,4.859999999999999,56.88,49.77,27.69,4.5
368,0.0,69.60000000000001,25.200000000000003,4.48,16.38,13.44,10.88,16.2,14.08,29.0,36.52,9.12,24.65,20.75,48.400000000000006,22.05,7.199999999999999,7.35,14.52,22.14,38.18,1.98,69.52000000000001,62.41,60.35,3.48
369,0.0,72.0,17.92,9.52,16.12,15.6,11.05,21.15,13.42,16.0,36.52,8.55,23.78,19.75,46.2,27.93,0.0,15.0,15.62,20.520000000000003,42.32,0.0,57.67,54.510000000000005,61.06,4.14
370,0.0,70.4,13.44,12.04,19.24,10.32,10.71,11.7,12.98,13.0,34.32,8.36,24.07,20.25,50.6,19.11,0.0,7.949999999999999,13.42,16.200000000000003,40.48,0.0,68.73,59.25,58.93,3.72
371,20.16,74.4,24.08,9.52,16.64,7.68,8.67,25.2,10.12,11.0,36.96,7.41,21.17,18.75,33.0,27.44,0.0,9.9,9.24,14.580000000000002,41.4,9.0,65.57000000000001,60.830000000000005,29.82,4.14
372,0.0,75.33,22.14,23.94,14.82,12.4,11.44,16.43,11.18,4.4,24.3,8.84,22.08,20.4,32.48,0.0,0.0,3.41,11.5,15.86,40.89,0.0,86.0,56.120000000000005,29.25,1.98
373,5.6000000000000005,67.23,25.380000000000003,13.68,14.82,17.98,14.08,40.81,16.38,4.0,32.85,13.0,25.28,23.4,40.02,26.880000000000003,0.0,5.17,14.75,13.26,39.48,0.0,51.6,79.12,63.75,1.56
374,0.0,77.76,11.88,7.98,15.86,13.64,15.18,0.0,17.16,4.4,40.5,14.04,26.56,24.3,42.34,34.720000000000006,0.0,5.39,15.5,14.82,41.83,0.0,61.92,92.0,48.0,2.64
375,11.6,74.52000000000001,16.200000000000003,11.78,18.2,14.57,14.3,53.0,16.38,4.0,37.8,13.52,25.92,24.3,54.52,30.800000000000004,0.0,5.39,14.25,17.94,37.6,0.0,71.38,72.68,66.0,3.06
376,4.4,68.85000000000001,23.76,8.36,18.72,23.56,16.72,0.0,22.36,4.0,30.15,19.5,26.56,24.6,45.82,56.00000000000001,0.0,3.52,19.75,18.98,39.01,5.64,60.2,80.04,48.75,3.0
377,0.0,76.14,41.580000000000005,0.0,21.58,23.87,18.26,0.0,21.84,4.4,31.5,20.54,26.56,24.6,41.76,15.68,0.0,2.75,17.25,18.72,42.3,0.0,70.52,45.080000000000005,48.75,3.9
378,9.0,76.95,24.3,6.84,16.12,31.0,22.0,0.0,26.0,3.6,36.45,26.0,32.0,30.0,23.2,21.28,0.0,3.85,25.0,15.6,45.12,0.0,72.24,51.52,28.5,4.2
379,12.09,81.33999999999999,34.02,23.1,25.6,15.81,22.36,12.25,21.56,3.6,28.52,22.4,27.06,27.39,28.5,15.12,0.0,3.38,22.8,13.23,45.57,0.0,40.8,51.48,27.36,1.76
380,12.87,82.17,38.43,10.92,28.48,17.98,23.4,19.95,24.08,4.4,29.9,26.24,26.4,26.73,41.04,18.06,0.0,5.33,25.8,15.93,43.12,4.44,76.80000000000001,40.56,38.88,4.24
381,19.5,75.53,50.4,24.78,27.2,18.29,23.92,0.0,24.360000000000003,4.0,39.56,24.96,27.39,27.06,42.74999999999999,15.54,16.28,7.15,25.2,14.31,41.65,5.88,72.0,60.06,43.2,8.0
382,0.0,75.53,23.94,23.94,23.36,26.35,23.92,0.0,24.64,4.4,39.56,26.24,32.34,33.0,40.47,8.4,37.0,8.32,24.0,18.36,45.57,11.52,51.2,64.74000000000001,72.0,7.52
383,14.43,83.0,34.02,15.12,29.12,17.669999999999998,21.06,12.95,23.8,4.800000000000001,44.16,23.68,29.700000000000003,29.37,56.99999999999999,25.62,0.0,7.800000000000001,22.8,21.06,42.63,0.0,64.8,67.86,60.48,7.12
384,0.0,76.36,11.34,16.8,26.56,26.66,21.84,0.0,23.8,4.800000000000001,40.02,24.32,30.360000000000003,29.700000000000003,40.47,7.14,0.0,6.5,22.5,17.28,43.61,0.0,56.8,57.72,61.92,6.48
385,36.66,74.7,34.02,0.0,32.0,23.56,21.32,16.45,22.96,4.800000000000001,38.64,25.92,31.020000000000003,30.03,29.07,19.32,19.98,6.37,24.6,21.87,46.06,0.0,64.0,34.32,20.16,5.92
386,20.46,73.95,23.04,8.4,15.12,21.6,18.86,0.0,18.72,4.699999999999999,35.5,16.12,24.32,23.87,24.64,17.5,0.0,2.9000000000000004,17.68,17.36,41.5,8.1,49.3,53.32,44.0,3.5000000000000004
387,8.68,77.35,13.92,20.4,24.57,17.4,19.78,34.84,20.54,6.109999999999999,45.0,17.94,27.2,26.35,39.2,21.0,36.04,4.3,20.28,22.32,42.5,11.1,68.85,61.92,61.6,4.340000000000001
388,6.82,80.75,9.12,13.6,19.98,27.3,19.09,33.800000000000004,19.24,6.58,46.5,17.94,26.88,25.73,45.92,29.5,15.37,4.6000000000000005,18.98,31.0,44.5,8.1,80.75,72.24,67.76,3.1500000000000004
389,8.06,77.35,25.44,13.2,22.14,19.5,17.94,34.84,20.28,6.109999999999999,46.0,16.64,25.6,24.18,45.36000000000001,25.5,0.0,2.6,17.68,23.87,44.0,0.0,74.8,73.96,80.08,0.0
390,13.02,70.55,15.84,6.800000000000001,17.28,16.2,17.25,26.0,17.16,5.64,41.5,15.08,24.96,23.56,40.32000000000001,18.0,0.0,2.7,17.16,23.87,41.5,0.0,71.39999999999999,65.36,80.08,4.69
391,0.0,80.75,12.96,8.8,13.5,17.4,17.48,19.76,16.64,6.109999999999999,41.0,15.6,24.64,24.49,43.120000000000005,23.0,14.84,3.6,16.900000000000002,23.56,47.0,0.0,62.05,67.94,70.4,5.250000000000001
392,15.19,76.5,12.96,24.4,15.39,15.9,15.18,30.68,15.08,6.109999999999999,35.5,13.0,23.36,24.49,32.480000000000004,9.0,0.0,3.0,14.56,18.6,50.0,5.85,62.05,43.86,43.12,0.0
393,0.0,73.71000000000001,28.81,15.12,13.68,13.26,17.25,31.35,16.330000000000002,5.88,38.07,17.16,23.2,22.4,26.65,0.0,0.0,2.1,16.32,11.61,43.2,3.9,52.54,47.88,35.28,6.24
394,0.0,73.71000000000001,33.5,5.46,17.28,14.04,18.17,24.750000000000004,15.41,6.859999999999999,39.48,16.64,20.88,20.160000000000004,55.9,32.0,0.0,2.5,15.12,16.740000000000002,39.84,4.94,55.5,68.03999999999999,52.92,2.08
395,0.0,81.0,18.76,27.72,15.36,15.86,17.94,28.6,15.41,6.859999999999999,47.0,15.34,23.49,22.4,59.8,26.5,9.75,3.6,15.36,21.33,41.28,0.0,63.64,51.24,70.56,6.72
396,0.0,77.76,55.61000000000001,29.4,14.4,13.0,19.09,45.650000000000006,22.540000000000003,46.06,43.24,18.98,26.39,25.480000000000004,50.05,32.5,6.25,4.1000000000000005,20.4,23.76,40.32,10.01,58.46,57.96,77.28,2.88
397,0.0,75.33,40.870000000000005,25.62,19.2,20.28,20.47,17.05,23.0,49.0,46.53,22.62,26.97,26.040000000000003,52.65,29.0,18.25,10.0,24.0,20.790000000000003,37.44,5.33,65.86,72.24,67.2,2.4
398,9.62,76.95,43.55,25.2,9.36,15.08,20.01,0.0,20.93,49.0,39.01,18.98,24.65,24.08,50.7,29.0,14.0,8.3,19.92,24.840000000000003,41.28,0.0,62.9,59.64,80.64,3.52
399,0.0,76.14,36.85,30.24,12.0,8.84,17.25,55.00000000000001,16.79,44.1,25.85,16.12,24.65,24.92,36.4,35.5,7.75,6.7,19.68,15.39,41.76,0.0,39.22,53.76,40.32,1.52
400,7.979999999999999,86.0,29.700000000000003,15.36,17.94,13.75,13.49,16.520000000000003,12.92,43.5,36.96,12.32,27.72,25.23,37.400000000000006,29.58,0.0,3.3,15.18,3.0,40.32,5.17,74.4,75.84,59.34,0.99
401,7.979999999999999,85.14,33.0,8.0,14.72,13.75,15.39,17.080000000000002,14.44,48.0,45.6,14.08,29.37,24.94,48.96,5.61,0.0,5.17,18.26,14.75,40.8,0.0,76.0,72.96,68.8,2.2
402,0.0,86.0,38.5,22.72,11.04,14.0,13.87,19.6,11.4,45.0,48.0,14.3,30.360000000000003,26.68,68.0,18.36,0.0,9.57,17.38,25.0,40.32,4.29,68.8,96.0,86.0,6.82
403,19.11,81.7,32.45,0.0,10.58,15.75,12.92,0.0,10.45,41.0,41.28,11.88,28.71,25.23,51.68000000000001,36.21,0.0,6.82,16.28,21.0,39.84,10.56,73.60000000000001,86.39999999999999,73.1,8.47
404,0.0,80.84,39.6,8.32,14.95,13.25,12.35,0.0,12.73,40.0,40.32,14.74,30.69,27.55,50.32,24.48,55.00000000000001,6.93,14.52,18.0,40.32,0.0,65.60000000000001,91.2,72.24,7.81
405,0.0,80.84,24.750000000000004,0.0,14.49,18.5,12.92,17.080000000000002,12.35,40.5,41.76,13.86,29.37,26.1,40.8,39.27,0.0,7.15,16.72,19.25,43.2,0.0,65.60000000000001,92.16,69.66,5.83
406,0.0,77.4,26.950000000000003,19.2,14.72,10.0,10.83,12.04,9.31,38.0,36.96,11.44,27.39,23.49,31.96,36.21,16.5,7.7,13.86,11.25,40.8,0.0,76.80000000000001,66.24,30.1,3.3
407,2.95,82.32,18.6,18.13,15.6,12.47,12.39,16.919999999999998,10.07,37.0,33.300000000000004,12.96,22.62,22.12,43.52,24.44,12.16,3.08,13.34,14.49,46.41,10.65,79.0,44.72,41.0,3.640000000000001
408,0.0,73.08,50.22,27.75,13.44,17.98,13.65,20.16,11.21,39.5,33.300000000000004,15.36,21.75,21.000000000000004,52.36000000000001,37.6,0.0,3.850000000000001,14.72,10.29,42.33,6.0,68.73,81.7,61.49999999999999,8.680000000000001
409,0.0,74.75999999999999,50.22,14.8,14.64,24.07,14.07,20.88,11.4,37.5,40.05,15.12,23.2,22.4,51.00000000000001,35.25,0.0,2.87,15.41,16.38,42.33,0.0,51.35,61.92,63.96,14.000000000000002
410,2.4000000000000004,75.6,37.2,26.64,15.84,23.78,16.59,0.0,14.06,40.5,39.6,17.52,27.55,25.480000000000004,61.2,0.0,0.0,5.390000000000001,18.4,12.81,43.86,0.0,78.21000000000001,67.08,66.42,8.680000000000001
411,0.0,78.96,39.06,19.98,18.72,29.0,21.0,0.0,18.24,41.5,38.7,24.0,29.0,28.000000000000004,53.040000000000006,15.04,0.0,2.5900000000000003,22.540000000000003,15.33,45.39,4.95,67.94,71.38,77.08,9.38
412,0.0,78.96,35.96,15.54,18.72,15.95,17.64,0.0,12.35,40.0,37.35,17.04,24.36,24.360000000000003,47.6,26.79,22.8,3.3600000000000003,19.09,9.66,43.35,15.0,63.2,72.24,63.13999999999999,4.9
413,2.3000000000000003,75.6,28.52,20.72,17.28,13.63,15.12,0.0,10.64,39.5,30.15,13.68,24.07,23.520000000000003,28.56,47.0,12.54,3.22,16.1,5.67,50.49,10.65,69.52000000000001,43.86,36.9,5.180000000000001
414,0.0,71.2,64.0,9.99,16.470000000000002,11.52,14.28,20.16,9.18,30.8,23.78,11.97,22.14,22.41,35.99,19.8,17.82,6.569999999999999,13.6,9.66,43.68,14.63,49.64,52.7,41.08,2.7300000000000004
415,0.0,74.4,50.56,20.520000000000003,13.5,16.8,17.22,12.48,10.71,38.72,31.57,14.07,22.68,22.68,40.87,26.55,0.0,6.48,17.6,14.03,43.68,14.63,66.42999999999999,68.0,50.56,2.31
416,7.56,73.60000000000001,53.120000000000005,9.99,18.9,20.16,17.009999999999998,46.56,12.41,32.12,36.08,15.75,23.22,22.950000000000003,48.19,17.55,0.0,4.77,15.8,14.95,40.8,0.0,63.51,68.85,76.63000000000001,2.8000000000000003
417,13.32,70.4,32.64,0.0,17.55,11.28,15.54,12.48,10.03,32.12,36.49,12.18,22.14,22.41,48.8,25.65,6.48,7.38,12.4,20.47,40.8,0.0,69.35,75.64999999999999,56.88,2.7300000000000004
418,9.9,72.8,59.52,13.23,20.790000000000003,14.64,15.54,11.52,10.03,33.44,35.26,13.02,22.41,22.41,49.41,26.55,0.0,4.59,13.6,19.32,42.24,0.0,56.94,75.64999999999999,79.0,1.7500000000000002
419,15.3,73.60000000000001,42.24,19.17,21.6,15.84,14.91,20.16,9.52,33.0,22.55,11.13,22.68,22.41,40.26,24.75,0.0,4.68,13.0,19.78,44.64,0.0,57.67,68.0,60.830000000000005,2.5900000000000003
420,0.0,76.80000000000001,32.64,27.0,25.92,9.6,13.02,24.96,8.67,31.24,27.06,11.34,22.68,23.49,31.11,27.45,0.0,8.37,12.2,11.27,48.0,0.0,60.59,62.05,37.92,1.54
421,0.0,84.60000000000001,28.09,21.28,26.0,11.73,10.03,0.0,8.67,29.48,27.95,9.31,22.950000000000003,22.25,38.48,30.8,0.0,4.68,10.2,17.42,47.32,0.0,54.72,69.7,28.08,3.5000000000000004
422,7.15,85.5,25.44,18.76,21.58,14.95,12.07,14.85,9.86,36.08,31.82,11.21,21.87,20.75,68.08,40.04,0.0,5.04,11.22,18.2,45.24,0.0,75.24,68.85,67.86,1.96
423,13.0,80.10000000000001,25.97,12.04,13.52,11.73,10.54,15.95,6.460000000000001,34.32,35.69,9.31,20.25,19.0,71.78,19.36,0.0,5.76,11.73,20.02,43.16,0.0,63.08,72.25,61.620000000000005,3.5700000000000003
424,0.0,73.8,38.690000000000005,13.160000000000002,13.26,11.04,7.140000000000001,26.950000000000003,7.82,39.6,42.57,8.55,20.520000000000003,17.25,70.3,14.08,26.130000000000003,1.98,9.86,15.86,9.36,3.63,64.6,82.45,59.28,0.49
425,5.8500000000000005,81.0,29.15,8.120000000000001,15.08,8.05,7.48,10.45,7.99,44.0,43.0,7.6,19.44,17.25,67.34,15.84,10.53,1.7999999999999998,9.35,16.12,9.36,4.07,51.68,67.14999999999999,56.940000000000005,0.77
426,5.720000000000001,77.4,26.5,3.3600000000000003,15.86,14.03,7.82,16.5,9.01,34.76,38.7,9.31,22.41,19.5,59.94,5.28,0.0,1.7999999999999998,9.01,16.38,8.32,2.53,57.76,65.45,46.8,0.7000000000000001
427,0.0,72.0,36.04,5.040000000000001,19.76,9.43,6.630000000000001,22.0,6.630000000000001,33.44,26.66,7.41,18.9,16.25,31.82,25.08,0.0,1.89,8.5,10.92,9.36,0.0,46.36,49.3,43.68,0.35
428,23.14,74.7,32.83,10.56,18.36,10.8,6.800000000000001,9.89,7.7,33.54,28.56,7.77,20.72,19.880000000000003,40.6,13.26,0.0,1.7999999999999998,8.82,12.15,9.72,3.7,66.0,52.8,23.24,1.1900000000000002
429,0.0,78.02,13.72,5.76,13.23,9.45,8.200000000000001,0.0,9.68,40.42,37.38,8.61,19.6,18.76,70.0,5.46,0.0,2.04,8.82,18.36,9.18,0.0,55.44,68.0,76.36,1.02
430,0.0,67.22999999999999,27.44,18.24,18.630000000000003,10.8,7.800000000000001,11.04,8.36,37.41,37.8,7.14,18.48,17.64,55.3,8.97,0.0,2.28,8.1,19.17,8.100000000000001,7.9,65.12,59.2,59.76,1.53
431,18.2,69.72,18.62,11.52,18.630000000000003,13.23,8.6,9.43,9.9,38.27,32.34,8.19,21.000000000000004,19.040000000000003,59.49999999999999,5.8500000000000005,0.0,2.64,9.36,17.28,9.18,0.0,82.72,60.0,71.38,1.87
432,12.22,72.21,15.19,10.88,19.71,17.28,10.0,6.9,12.32,36.55,30.66,10.92,21.56,20.44,56.7,13.65,0.0,3.0,10.44,14.04,9.18,5.2,76.56,61.6,73.03999999999999,1.87
433,10.92,76.36,36.75,9.28,20.25,19.17,12.8,0.0,16.06,33.97,32.34,15.12,26.6,24.64,49.7,13.65,0.0,3.72,13.14,18.630000000000003,10.260000000000002,0.0,67.76,66.4,48.14,3.06
434,0.0,73.86999999999999,31.36,4.48,18.09,14.04,11.8,0.0,13.64,33.97,29.82,14.07,24.360000000000003,23.24,32.9,19.89,0.0,6.72,12.24,14.31,9.72,0.0,66.0,49.6,27.39,17.0
435,5.040000000000001,76.56,64.02,19.27,18.9,26.0,21.96,11.7,22.75,36.98,23.94,25.62,32.93,30.6,35.64,6.4,0.0,7.92,20.8,17.490000000000002,10.62,10.0,52.2,66.99,44.52,6.460000000000001
436,5.180000000000001,71.34,40.92,9.02,21.3,39.2,36.0,0.0,35.0,37.41,29.82,41.16,37.0,36.0,53.46,12.4,0.0,13.86,28.8,26.07,10.03,3.8,74.82,65.25,52.08,5.2700000000000005
437,0.0,78.3,43.56,25.01,30.0,33.2,34.92,12.6,35.0,37.41,34.86,42.0,35.52,31.68,44.88,16.0,0.0,11.44,31.68,24.09,10.62,0.0,60.03,62.64,64.67999999999999,5.78
438,4.340000000000001,80.91,25.74,19.27,22.5,37.2,28.8,9.0,29.4,39.56,37.8,35.28,34.78,30.96,47.52,9.6,0.0,10.78,25.92,28.05,11.8,0.0,84.39,84.39,65.52,1.1900000000000002
439,0.0,74.82,38.28,33.62,23.1,24.4,22.68,6.6,23.45,34.83,28.56,26.46,30.71,27.36,43.56,40.0,0.0,11.22,22.4,20.130000000000003,10.03,5.7,67.86,74.82,84.0,1.87
440,0.0,74.82,66.0,0.0,21.0,34.0,27.36,0.0,29.05,31.82,31.92,34.86,30.34,27.0,55.440000000000005,14.4,0.0,9.02,31.04,22.44,10.62,0.0,67.86,87.0,45.36,2.3800000000000003
441,0.0,87.0,25.74,18.86,13.5,31.6,27.0,7.5,29.75,39.56,28.56,35.7,34.04,30.24,36.96,7.2,0.0,11.88,32.0,19.47,11.8,0.0,72.21,64.38,26.04,3.4000000000000004
442,33.0,79.98,18.56,19.8,24.07,32.0,30.34,4.56,27.200000000000003,32.68,25.2,36.49,25.11,24.18,25.83,4.62,0.0,9.12,27.9,24.32,14.79,4.03,73.08,51.85,30.24,0.56
443,10.23,82.56,44.16,26.950000000000003,26.39,40.0,37.0,0.0,33.660000000000004,37.41,36.54,40.18,25.42,23.87,50.4,14.28,0.0,8.74,27.9,37.24,16.53,0.0,73.08,81.6,64.67999999999999,0.28
444,26.07,79.12,37.76,20.35,20.88,28.4,30.71,0.0,27.880000000000003,38.27,35.28,36.08,25.42,24.18,48.51,8.4,0.0,11.02,27.6,36.48,14.79,0.0,87.0,65.45,67.2,0.98
445,8.25,74.82,28.8,28.6,18.56,30.0,32.93,4.08,29.58,34.4,29.4,35.26,26.35,24.49,43.47,15.96,0.0,7.03,25.8,34.58,14.79,2.8600000000000003,61.77,73.95,72.24,0.91
446,18.81,77.4,62.08,25.3,23.49,30.0,27.38,5.279999999999999,27.200000000000003,36.12,34.44,31.98,25.42,23.87,44.73,14.7,0.0,6.2700000000000005,24.3,36.1,14.79,4.03,80.91,74.8,62.16,0.35
447,0.0,79.12,55.68,31.35,23.49,27.200000000000003,25.53,4.56,25.500000000000004,35.26,34.02,29.11,25.11,23.87,43.47,11.76,0.0,6.65,23.4,23.18,15.66,8.97,54.81,69.7,70.56,1.1900000000000002
448,17.490000000000002,80.84,28.8,55.00000000000001,16.24,17.2,20.35,0.0,19.040000000000003,33.97,33.18,22.14,22.94,21.7,30.87,7.979999999999999,0.0,8.36,18.9,17.1,87.0,0.0,64.38,56.1,42.84,0.35
449,0.0,77.19,54.18,19.61,23.49,11.84,15.37,0.0,14.840000000000002,29.64,30.15,16.5,21.17,20.7,22.4,7.56,0.0,13.23,14.16,24.96,60.0,9.9,39.690000000000005,52.2,42.33,0.91
450,0.0,75.53,17.64,13.69,25.52,26.24,19.14,22.0,20.160000000000004,36.27,37.35,21.9,23.49,23.4,53.76,6.48,0.0,13.77,18.48,39.0,48.0,0.0,63.99,83.52,60.59,0.98
451,0.0,68.06,42.21,0.0,15.079999999999998,20.16,16.529999999999998,5.94,15.68,34.32,37.35,18.0,22.62,21.9,40.96,9.36,0.0,11.88,16.32,36.66,25.0,5.04,60.75000000000001,82.65,46.48,0.77
452,6.460000000000001,75.53,26.46,10.36,22.33,23.04,18.56,0.0,19.880000000000003,33.15,42.75,21.9,24.65,23.7,46.72,9.72,0.0,9.72,18.24,38.22,26.0,5.4,53.46,81.78,61.42,0.91
453,5.61,72.21,35.910000000000004,14.06,21.46,16.0,17.98,6.16,20.160000000000004,31.59,37.8,19.8,22.04,22.2,52.48,16.56,14.88,20.25,17.28,32.76,21.0,4.859999999999999,53.46,67.86,64.74,0.7000000000000001
454,11.39,74.7,43.47,11.84,25.52,20.48,17.98,4.4,19.6,30.81,41.85,19.2,22.04,22.2,46.08,15.12,0.0,27.0,17.759999999999998,34.71,23.0,9.36,61.56,66.99,53.95,0.42
455,6.970000000000001,73.03999999999999,30.24,13.69,13.34,16.96,17.11,9.24,15.68,23.79,29.25,15.9,22.91,24.0,38.4,12.24,0.0,5.4,9.84,16.38,94.0,18.0,57.510000000000005,48.72,36.52,1.7500000000000002
456,10.29,78.32000000000001,15.0,27.74,14.21,19.17,14.64,0.0,14.75,25.37,31.74,14.3,22.4,24.65,33.800000000000004,8.97,26.27,37.0,9.99,16.28,50.15,0.0,51.48,72.21,40.18,2.64
457,0.0,76.56,13.0,20.52,15.37,15.12,14.4,0.0,15.5,29.67,45.080000000000005,16.12,22.4,23.49,58.5,21.84,0.0,70.0,10.260000000000002,34.78,48.97,2.4,69.42,73.95,56.58,1.68
458,9.45,80.08,15.5,14.82,13.919999999999998,15.66,16.08,0.0,15.5,30.1,45.080000000000005,15.08,23.24,24.65,61.75,20.28,0.0,100.0,12.69,28.49,47.79,0.0,78.0,66.12,53.3,2.04
459,0.0,80.96,19.0,38.0,13.34,17.55,15.6,9.84,15.5,29.24,42.32,14.82,24.360000000000003,26.39,56.55,23.4,0.0,69.0,15.39,32.56,48.97,3.68,66.3,80.04,69.7,1.56
460,3.99,80.96,5.5,14.06,13.34,11.34,14.64,24.0,16.0,27.95,46.0,13.52,23.8,24.65,61.1,22.23,0.0,52.0,12.69,35.52,47.2,0.0,63.18,85.26,45.92,2.1
461,4.2,80.08,18.5,22.42,18.27,9.99,13.44,0.0,14.25,28.81,35.42,13.26,22.680000000000003,24.36,50.7,10.53,0.0,49.0,10.53,28.12,48.38,12.8,60.06,58.29,63.96,3.3
462,0.0,80.08,28.5,23.18,16.529999999999998,13.23,11.76,0.0,11.75,27.09,31.28,12.48,21.56,22.62,21.45,4.68,0.0,61.0,9.45,25.16,50.15,0.0,49.92,60.03,25.42,1.2
463,14.52,74.75999999999999,43.4,14.04,20.88,13.63,15.6,0.0,14.57,24.84,24.8,16.919999999999998,20.59,21.75,26.04,12.6,0.0,28.56,15.21,27.01,48.97,0.0,34.04,49.56,20.25,2.03
464,0.0,78.96,62.0,13.68,36.0,18.56,20.7,0.0,22.01,38.18,34.0,26.28,23.78,25.23,46.5,19.8,0.0,21.840000000000003,19.11,32.19,48.97,2.1,63.64,76.44,68.04,3.5700000000000003
465,21.12,77.28,6.2,0.0,20.52,29.0,30.0,7.800000000000001,31.0,39.56,36.0,36.0,26.39,26.97,57.04,19.35,40.120000000000005,28.000000000000004,26.130000000000003,37.0,48.38,1.6800000000000002,60.68,73.92,63.18000000000001,3.22
466,10.56,74.75999999999999,39.68,24.12,27.36,21.75,26.1,0.0,27.9,34.5,33.6,30.96,25.52,26.1,60.76,16.2,0.0,17.360000000000003,24.96,31.82,52.51,1.4700000000000002,63.64,73.08,76.95,2.9400000000000004
467,7.590000000000001,82.32,23.56,12.96,25.56,17.11,24.0,6.2,24.18,35.88,32.4,27.36,26.1,26.97,53.32,29.7,0.0,13.44,35.1,31.45,55.46,1.2600000000000002,46.62,74.75999999999999,72.9,1.2600000000000002
468,33.0,84.0,13.64,27.0,22.32,19.14,24.0,7.6,24.8,36.8,33.2,28.8,29.0,29.0,47.12,26.1,0.0,15.68,39.0,18.87,59.0,2.66,62.9,78.11999999999999,51.03,3.22
469,10.56,75.6,27.9,20.88,24.84,10.44,18.3,6.800000000000001,17.36,32.2,25.200000000000003,19.8,23.78,25.23,27.28,23.85,0.0,14.560000000000002,22.62,17.39,56.05,1.6800000000000002,59.94,49.56,29.97,3.08
470,29.25,73.71000000000001,7.35,16.32,22.4,16.82,13.92,0.0,14.56,36.96,26.24,12.74,22.96,24.08,24.8,24.0,0.0,4.94,17.92,13.02,45.36,0.0,54.510000000000005,50.63,35.64,3.6
471,24.3,69.66000000000001,14.21,14.4,21.44,16.24,15.6,0.0,18.2,43.2,34.03,16.12,23.8,24.92,59.52,30.24,0.0,4.16,17.92,28.21,41.580000000000005,3.38,64.78,63.91,59.940000000000005,3.69
